test AUC (pungent),Number of parameters,edge dim,node dim,globals dim,learn edges,learn globals,learn nodes,aggregation type,n layers,n learn,Message passing
0.7222094535827637,10479,5,12,50,True,False,True,max,4,2,nodes & edges
0.7222094535827637,10479,5,12,50,True,False,True,mean,4,2,nodes & edges
0.7222094535827637,10479,5,12,50,True,False,True,sum,4,2,nodes & edges
0.6788522005081177,11589,10,12,50,True,False,True,max,4,2,nodes & edges
0.6788522005081177,11589,10,12,50,True,False,True,mean,4,2,nodes & edges
0.6788522005081177,11589,10,12,50,True,False,True,sum,4,2,nodes & edges
0.7350646257400513,14409,20,12,50,True,False,True,max,4,2,nodes & edges
0.7350646257400513,14409,20,12,50,True,False,True,mean,4,2,nodes & edges
0.7350646257400513,14409,20,12,50,True,False,True,sum,4,2,nodes & edges
0.7131420373916626,33679,5,12,100,True,False,True,max,4,2,nodes & edges
0.7131420373916626,33679,5,12,100,True,False,True,mean,4,2,nodes & edges
0.7131420373916626,33679,5,12,100,True,False,True,sum,4,2,nodes & edges
0.689612627029419,34789,10,12,100,True,False,True,max,4,2,nodes & edges
0.689612627029419,34789,10,12,100,True,False,True,mean,4,2,nodes & edges
0.689612627029419,34789,10,12,100,True,False,True,sum,4,2,nodes & edges
0.7323673367500305,37609,20,12,100,True,False,True,max,4,2,nodes & edges
0.7323673367500305,37609,20,12,100,True,False,True,mean,4,2,nodes & edges
0.7323673367500305,37609,20,12,100,True,False,True,sum,4,2,nodes & edges
0.7442754507064819,6607,5,12,25,False,True,True,max,4,2,nodes & globals
0.7442754507064819,6607,5,12,25,False,True,True,mean,4,2,nodes & globals
0.7442754507064819,6607,5,12,25,False,True,True,sum,4,2,nodes & globals
0.7212625741958618,7732,10,12,25,False,True,True,max,4,2,nodes & globals
0.7212625741958618,7732,10,12,25,False,True,True,mean,4,2,nodes & globals
0.7212625741958618,7732,10,12,25,False,True,True,sum,4,2,nodes & globals
0.7407460212707521,10582,20,12,25,False,True,True,max,4,2,nodes & globals
0.7407460212707521,10582,20,12,25,False,True,True,mean,4,2,nodes & globals
0.7407460212707521,10582,20,12,25,False,True,True,sum,4,2,nodes & globals
0.7735437154769897,15182,5,12,50,False,True,True,max,4,2,nodes & globals
0.7735437154769897,15182,5,12,50,False,True,True,mean,4,2,nodes & globals
0.7735437154769897,15182,5,12,50,False,True,True,sum,4,2,nodes & globals
0.7445623874664307,16807,10,12,50,False,True,True,max,4,2,nodes & globals
0.7445623874664307,16807,10,12,50,False,True,True,mean,4,2,nodes & globals
0.7445623874664307,16807,10,12,50,False,True,True,sum,4,2,nodes & globals
0.7514777779579163,20657,20,12,50,False,True,True,max,4,2,nodes & globals
0.7514777779579163,20657,20,12,50,False,True,True,mean,4,2,nodes & globals
0.7514777779579163,20657,20,12,50,False,True,True,sum,4,2,nodes & globals
0.7587948441505432,43582,5,12,100,False,True,True,max,4,2,nodes & globals
0.7587948441505432,43582,5,12,100,False,True,True,mean,4,2,nodes & globals
0.7587948441505432,43582,5,12,100,False,True,True,sum,4,2,nodes & globals
0.7738307118415833,46207,10,12,100,False,True,True,max,4,2,nodes & globals
0.7738307118415833,46207,10,12,100,False,True,True,mean,4,2,nodes & globals
0.7738307118415833,46207,10,12,100,False,True,True,sum,4,2,nodes & globals
0.7587087750434875,52057,20,12,100,False,True,True,max,4,2,nodes & globals
0.7587087750434875,52057,20,12,100,False,True,True,mean,4,2,nodes & globals
0.7587087750434875,52057,20,12,100,False,True,True,sum,4,2,nodes & globals
0.7720516920089722,7462,5,12,25,True,True,True,max,4,3,nodes & edges & globals
0.7720516920089722,7462,5,12,25,True,True,True,mean,4,3,nodes & edges & globals
0.7720516920089722,7462,5,12,25,True,True,True,sum,4,3,nodes & edges & globals
0.7965279221534729,9442,10,12,25,True,True,True,max,4,3,nodes & edges & globals
0.7965279221534729,9442,10,12,25,True,True,True,mean,4,3,nodes & edges & globals
0.7965279221534729,9442,10,12,25,True,True,True,sum,4,3,nodes & edges & globals
0.7342610955238342,14002,20,12,25,True,True,True,max,4,3,nodes & edges & globals
0.7342610955238342,14002,20,12,25,True,True,True,mean,4,3,nodes & edges & globals
0.7342610955238342,14002,20,12,25,True,True,True,sum,4,3,nodes & edges & globals
0.7732567787170409,16412,5,12,50,True,True,True,max,4,3,nodes & edges & globals
0.7732567787170409,16412,5,12,50,True,True,True,mean,4,3,nodes & edges & globals
0.7732567787170409,16412,5,12,50,True,True,True,sum,4,3,nodes & edges & globals
0.7822668552398682,19267,10,12,50,True,True,True,max,4,3,nodes & edges & globals
0.7822668552398682,19267,10,12,50,True,True,True,mean,4,3,nodes & edges & globals
0.7822668552398682,19267,10,12,50,True,True,True,sum,4,3,nodes & edges & globals
0.7898995280265808,25577,20,12,50,True,True,True,max,4,3,nodes & edges & globals
0.7898995280265808,25577,20,12,50,True,True,True,mean,4,3,nodes & edges & globals
0.7898995280265808,25577,20,12,50,True,True,True,sum,4,3,nodes & edges & globals
0.7645911574363708,45562,5,12,100,True,True,True,max,4,3,nodes & edges & globals
0.7645911574363708,45562,5,12,100,True,True,True,mean,4,3,nodes & edges & globals
0.7645911574363708,45562,5,12,100,True,True,True,sum,4,3,nodes & edges & globals
0.8121377229690552,50167,10,12,100,True,True,True,max,4,3,nodes & edges & globals
0.8121377229690552,50167,10,12,100,True,True,True,mean,4,3,nodes & edges & globals
0.8121377229690552,50167,10,12,100,True,True,True,sum,4,3,nodes & edges & globals
0.7853946089744568,59977,20,12,100,True,True,True,max,4,3,nodes & edges & globals
0.7853946089744568,59977,20,12,100,True,True,True,mean,4,3,nodes & edges & globals
0.7853946089744568,59977,20,12,100,True,True,True,sum,4,3,nodes & edges & globals
0.6187660694122314,1046,5,25,25,False,False,False,max,1,0,None
0.6187660694122314,1046,5,25,25,False,False,False,mean,1,0,None
0.6187660694122314,1046,5,25,25,False,False,False,sum,1,0,None
0.6352367401123047,1166,10,25,25,False,False,False,max,1,0,None
0.6352367401123047,1166,10,25,25,False,False,False,mean,1,0,None
0.6352367401123047,1166,10,25,25,False,False,False,sum,1,0,None
0.6496700048446655,1556,20,25,25,False,False,False,max,1,0,None
0.6496700048446655,1556,20,25,25,False,False,False,mean,1,0,None
0.6496700048446655,1556,20,25,25,False,False,False,sum,1,0,None
0.6180487871170044,1171,5,25,50,False,False,False,max,1,0,None
0.6180487871170044,1171,5,25,50,False,False,False,mean,1,0,None
0.6180487871170044,1171,5,25,50,False,False,False,sum,1,0,None
0.6384217739105225,1291,10,25,50,False,False,False,max,1,0,None
0.6384217739105225,1291,10,25,50,False,False,False,mean,1,0,None
0.6384217739105225,1291,10,25,50,False,False,False,sum,1,0,None
0.6509325504302979,1681,20,25,50,False,False,False,max,1,0,None
0.6509325504302979,1681,20,25,50,False,False,False,mean,1,0,None
0.6509325504302979,1681,20,25,50,False,False,False,sum,1,0,None
0.6276900768280029,1421,5,25,100,False,False,False,max,1,0,None
0.6276900768280029,1421,5,25,100,False,False,False,mean,1,0,None
0.6276900768280029,1421,5,25,100,False,False,False,sum,1,0,None
0.6236728429794312,1541,10,25,100,False,False,False,max,1,0,None
0.6236728429794312,1541,10,25,100,False,False,False,mean,1,0,None
0.6236728429794312,1541,10,25,100,False,False,False,sum,1,0,None
0.6451363563537598,1931,20,25,100,False,False,False,max,1,0,None
0.6451363563537598,1931,20,25,100,False,False,False,mean,1,0,None
0.6451363563537598,1931,20,25,100,False,False,False,sum,1,0,None
0.6274318099021912,1296,5,25,25,True,False,False,max,1,1,edges
0.6274318099021912,1296,5,25,25,True,False,False,mean,1,1,edges
0.6274318099021912,1296,5,25,25,True,False,False,sum,1,1,edges
0.6324533820152283,1666,10,25,25,True,False,False,max,1,1,edges
0.6324533820152283,1666,10,25,25,True,False,False,mean,1,1,edges
0.6324533820152283,1666,10,25,25,True,False,False,sum,1,1,edges
0.6542611122131348,2556,20,25,25,True,False,False,max,1,1,edges
0.6542611122131348,2556,20,25,25,True,False,False,mean,1,1,edges
0.6542611122131348,2556,20,25,25,True,False,False,sum,1,1,edges
0.6168723106384277,1421,5,25,50,True,False,False,max,1,1,edges
0.6168723106384277,1421,5,25,50,True,False,False,mean,1,1,edges
0.6168723106384277,1421,5,25,50,True,False,False,sum,1,1,edges
0.6462267637252808,1791,10,25,50,True,False,False,max,1,1,edges
0.6462267637252808,1791,10,25,50,True,False,False,mean,1,1,edges
0.6462267637252808,1791,10,25,50,True,False,False,sum,1,1,edges
0.6535724401473999,2681,20,25,50,True,False,False,max,1,1,edges
0.6535724401473999,2681,20,25,50,True,False,False,mean,1,1,edges
0.6535724401473999,2681,20,25,50,True,False,False,sum,1,1,edges
0.6334003210067749,1671,5,25,100,True,False,False,max,1,1,edges
0.6334003210067749,1671,5,25,100,True,False,False,mean,1,1,edges
0.6334003210067749,1671,5,25,100,True,False,False,sum,1,1,edges
0.6292396187782288,2041,10,25,100,True,False,False,max,1,1,edges
0.6292396187782288,2041,10,25,100,True,False,False,mean,1,1,edges
0.6292396187782288,2041,10,25,100,True,False,False,sum,1,1,edges
0.6391965746879578,2931,20,25,100,True,False,False,max,1,1,edges
0.6391965746879578,2931,20,25,100,True,False,False,mean,1,1,edges
0.6391965746879578,2931,20,25,100,True,False,False,sum,1,1,edges
0.6872309446334839,1766,5,25,25,False,True,False,max,1,1,globals
0.6872309446334839,1766,5,25,25,False,True,False,mean,1,1,globals
0.6872309446334839,1766,5,25,25,False,True,False,sum,1,1,globals
0.7160401344299316,2006,10,25,25,False,True,False,max,1,1,globals
0.7160401344299316,2006,10,25,25,False,True,False,mean,1,1,globals
0.7160401344299316,2006,10,25,25,False,True,False,sum,1,1,globals
0.7157245874404907,2636,20,25,25,False,True,False,max,1,1,globals
0.7157245874404907,2636,20,25,25,False,True,False,mean,1,1,globals
0.7157245874404907,2636,20,25,25,False,True,False,sum,1,1,globals
0.721291184425354,2641,5,25,50,False,True,False,max,1,1,globals
0.721291184425354,2641,5,25,50,False,True,False,mean,1,1,globals
0.721291184425354,2641,5,25,50,False,True,False,sum,1,1,globals
0.6673170924186707,3006,10,25,50,False,True,False,max,1,1,globals
0.6673170924186707,3006,10,25,50,False,True,False,mean,1,1,globals
0.6673170924186707,3006,10,25,50,False,True,False,sum,1,1,globals
0.7237015962600708,3886,20,25,50,False,True,False,max,1,1,globals
0.7237015962600708,3886,20,25,50,False,True,False,mean,1,1,globals
0.7237015962600708,3886,20,25,50,False,True,False,sum,1,1,globals
0.7278048396110535,4391,5,25,100,False,True,False,max,1,1,globals
0.7278048396110535,4391,5,25,100,False,True,False,mean,1,1,globals
0.7278048396110535,4391,5,25,100,False,True,False,sum,1,1,globals
0.7065997123718262,5006,10,25,100,False,True,False,max,1,1,globals
0.7065997123718262,5006,10,25,100,False,True,False,mean,1,1,globals
0.7065997123718262,5006,10,25,100,False,True,False,sum,1,1,globals
0.7179340124130249,6386,20,25,100,False,True,False,max,1,1,globals
0.7179340124130249,6386,20,25,100,False,True,False,mean,1,1,globals
0.7179340124130249,6386,20,25,100,False,True,False,sum,1,1,globals
0.7032424211502075,2016,5,25,25,True,True,False,max,1,2,edges & globals
0.7032424211502075,2016,5,25,25,True,True,False,mean,1,2,edges & globals
0.7032424211502075,2016,5,25,25,True,True,False,sum,1,2,edges & globals
0.6822094917297363,2506,10,25,25,True,True,False,max,1,2,edges & globals
0.6822094917297363,2506,10,25,25,True,True,False,mean,1,2,edges & globals
0.6822094917297363,2506,10,25,25,True,True,False,sum,1,2,edges & globals
0.7366140484809875,3636,20,25,25,True,True,False,max,1,2,edges & globals
0.7366140484809875,3636,20,25,25,True,True,False,mean,1,2,edges & globals
0.7366140484809875,3636,20,25,25,True,True,False,sum,1,2,edges & globals
0.6998565196990967,2891,5,25,50,True,True,False,max,1,2,edges & globals
0.6998565196990967,2891,5,25,50,True,True,False,mean,1,2,edges & globals
0.6998565196990967,2891,5,25,50,True,True,False,sum,1,2,edges & globals
0.6842180490493774,3506,10,25,50,True,True,False,max,1,2,edges & globals
0.6842180490493774,3506,10,25,50,True,True,False,mean,1,2,edges & globals
0.6842180490493774,3506,10,25,50,True,True,False,sum,1,2,edges & globals
0.7738593816757202,4886,20,25,50,True,True,False,max,1,2,edges & globals
0.7738593816757202,4886,20,25,50,True,True,False,mean,1,2,edges & globals
0.7738593816757202,4886,20,25,50,True,True,False,sum,1,2,edges & globals
0.718134880065918,4641,5,25,100,True,True,False,max,1,2,edges & globals
0.718134880065918,4641,5,25,100,True,True,False,mean,1,2,edges & globals
0.718134880065918,4641,5,25,100,True,True,False,sum,1,2,edges & globals
0.7309899330139159,5506,10,25,100,True,True,False,max,1,2,edges & globals
0.7309899330139159,5506,10,25,100,True,True,False,mean,1,2,edges & globals
0.7309899330139159,5506,10,25,100,True,True,False,sum,1,2,edges & globals
0.7385079264640808,7386,20,25,100,True,True,False,max,1,2,edges & globals
0.7385079264640808,7386,20,25,100,True,True,False,mean,1,2,edges & globals
0.7385079264640808,7386,20,25,100,True,True,False,sum,1,2,edges & globals
0.6720516085624695,1796,5,25,25,False,False,True,max,1,1,nodes
0.6720516085624695,1796,5,25,25,False,False,True,mean,1,1,nodes
0.6720516085624695,1796,5,25,25,False,False,True,sum,1,1,nodes
0.6716212034225464,2041,10,25,25,False,False,True,max,1,1,nodes
0.6716212034225464,2041,10,25,25,False,False,True,mean,1,1,nodes
0.6716212034225464,2041,10,25,25,False,False,True,sum,1,1,nodes
0.6603729724884033,2681,20,25,25,False,False,True,max,1,1,nodes
0.6603729724884033,2681,20,25,25,False,False,True,mean,1,1,nodes
0.6603729724884033,2681,20,25,25,False,False,True,sum,1,1,nodes
0.6739454865455627,1921,5,25,50,False,False,True,max,1,1,nodes
0.6739454865455627,1921,5,25,50,False,False,True,mean,1,1,nodes
0.6739454865455627,1921,5,25,50,False,False,True,sum,1,1,nodes
0.6694978475570679,2166,10,25,50,False,False,True,max,1,1,nodes
0.6694978475570679,2166,10,25,50,False,False,True,mean,1,1,nodes
0.6694978475570679,2166,10,25,50,False,False,True,sum,1,1,nodes
0.6657101511955261,2806,20,25,50,False,False,True,max,1,1,nodes
0.6657101511955261,2806,20,25,50,False,False,True,mean,1,1,nodes
0.6657101511955261,2806,20,25,50,False,False,True,sum,1,1,nodes
0.6744333505630493,2171,5,25,100,False,False,True,max,1,1,nodes
0.6744333505630493,2171,5,25,100,False,False,True,mean,1,1,nodes
0.6744333505630493,2171,5,25,100,False,False,True,sum,1,1,nodes
0.6635293960571289,2416,10,25,100,False,False,True,max,1,1,nodes
0.6635293960571289,2416,10,25,100,False,False,True,mean,1,1,nodes
0.6635293960571289,2416,10,25,100,False,False,True,sum,1,1,nodes
0.6614634394645691,3056,20,25,100,False,False,True,max,1,1,nodes
0.6614634394645691,3056,20,25,100,False,False,True,mean,1,1,nodes
0.6614634394645691,3056,20,25,100,False,False,True,sum,1,1,nodes
0.6718220710754395,2046,5,25,25,True,False,True,max,1,2,nodes & edges
0.6718220710754395,2046,5,25,25,True,False,True,mean,1,2,nodes & edges
0.6718220710754395,2046,5,25,25,True,False,True,sum,1,2,nodes & edges
0.657302737236023,2541,10,25,25,True,False,True,max,1,2,nodes & edges
0.657302737236023,2541,10,25,25,True,False,True,mean,1,2,nodes & edges
0.657302737236023,2541,10,25,25,True,False,True,sum,1,2,nodes & edges
0.6809755563735962,3681,20,25,25,True,False,True,max,1,2,nodes & edges
0.6809755563735962,3681,20,25,25,True,False,True,mean,1,2,nodes & edges
0.6809755563735962,3681,20,25,25,True,False,True,sum,1,2,nodes & edges
0.6713629961013794,2171,5,25,50,True,False,True,max,1,2,nodes & edges
0.6713629961013794,2171,5,25,50,True,False,True,mean,1,2,nodes & edges
0.6713629961013794,2171,5,25,50,True,False,True,sum,1,2,nodes & edges
0.6624102592468262,2666,10,25,50,True,False,True,max,1,2,nodes & edges
0.6624102592468262,2666,10,25,50,True,False,True,mean,1,2,nodes & edges
0.6624102592468262,2666,10,25,50,True,False,True,sum,1,2,nodes & edges
0.6670014262199402,3806,20,25,50,True,False,True,max,1,2,nodes & edges
0.6670014262199402,3806,20,25,50,True,False,True,mean,1,2,nodes & edges
0.6670014262199402,3806,20,25,50,True,False,True,sum,1,2,nodes & edges
0.6762697696685791,2421,5,25,100,True,False,True,max,1,2,nodes & edges
0.6762697696685791,2421,5,25,100,True,False,True,mean,1,2,nodes & edges
0.6762697696685791,2421,5,25,100,True,False,True,sum,1,2,nodes & edges
0.6644189357757568,2916,10,25,100,True,False,True,max,1,2,nodes & edges
0.6644189357757568,2916,10,25,100,True,False,True,mean,1,2,nodes & edges
0.6644189357757568,2916,10,25,100,True,False,True,sum,1,2,nodes & edges
0.6834720373153687,4056,20,25,100,True,False,True,max,1,2,nodes & edges
0.6834720373153687,4056,20,25,100,True,False,True,mean,1,2,nodes & edges
0.6834720373153687,4056,20,25,100,True,False,True,sum,1,2,nodes & edges
0.750645637512207,2516,5,25,25,False,True,True,max,1,2,nodes & globals
0.750645637512207,2516,5,25,25,False,True,True,mean,1,2,nodes & globals
0.750645637512207,2516,5,25,25,False,True,True,sum,1,2,nodes & globals
0.7538020014762878,2881,10,25,25,False,True,True,max,1,2,nodes & globals
0.7538020014762878,2881,10,25,25,False,True,True,mean,1,2,nodes & globals
0.7538020014762878,2881,10,25,25,False,True,True,mean,1,2,nodes & globals
0.7538020014762878,2881,10,25,25,False,True,True,sum,1,2,nodes & globals
0.7830415964126587,3761,20,25,25,False,True,True,max,1,2,nodes & globals
0.7830415964126587,3761,20,25,25,False,True,True,mean,1,2,nodes & globals
0.7830415964126587,3761,20,25,25,False,True,True,sum,1,2,nodes & globals
0.7632999420166016,3391,5,25,50,False,True,True,max,1,2,nodes & globals
0.7632999420166016,3391,5,25,50,False,True,True,mean,1,2,nodes & globals
0.7632999420166016,3391,5,25,50,False,True,True,sum,1,2,nodes & globals
0.7518795132637024,3881,10,25,50,False,True,True,max,1,2,nodes & globals
0.7545193433761597,3881,10,25,50,False,True,True,mean,1,2,nodes & globals
0.7545193433761597,3881,10,25,50,False,True,True,sum,1,2,nodes & globals
0.7574175596237183,5011,20,25,50,False,True,True,max,1,2,nodes & globals
0.7616069316864014,5011,20,25,50,False,True,True,mean,1,2,nodes & globals
0.7574175596237183,5011,20,25,50,False,True,True,sum,1,2,nodes & globals
0.7970445156097412,5141,5,25,100,False,True,True,max,1,2,nodes & globals
0.7970445156097412,5141,5,25,100,False,True,True,mean,1,2,nodes & globals
0.7970445156097412,5141,5,25,100,False,True,True,sum,1,2,nodes & globals
0.7585939764976501,5881,10,25,100,False,True,True,max,1,2,nodes & globals
0.7585939764976501,5881,10,25,100,False,True,True,mean,1,2,nodes & globals
0.7585939764976501,5881,10,25,100,False,True,True,sum,1,2,nodes & globals
0.7573888301849365,7511,20,25,100,False,True,True,max,1,2,nodes & globals
0.7573888301849365,7511,20,25,100,False,True,True,mean,1,2,nodes & globals
0.7573888301849365,7511,20,25,100,False,True,True,sum,1,2,nodes & globals
0.7450215220451355,2766,5,25,25,True,True,True,max,1,3,nodes & edges & globals
0.7450215220451355,2766,5,25,25,True,True,True,mean,1,3,nodes & edges & globals
0.7450215220451355,2766,5,25,25,True,True,True,sum,1,3,nodes & edges & globals
0.7740028500556946,3381,10,25,25,True,True,True,max,1,3,nodes & edges & globals
0.7740028500556946,3381,10,25,25,True,True,True,mean,1,3,nodes & edges & globals
0.7740028500556946,3381,10,25,25,True,True,True,sum,1,3,nodes & edges & globals
0.7983070611953735,4761,20,25,25,True,True,True,max,1,3,nodes & edges & globals
0.7983070611953735,4761,20,25,25,True,True,True,mean,1,3,nodes & edges & globals
0.7983070611953735,4761,20,25,25,True,True,True,sum,1,3,nodes & edges & globals
0.7553227543830872,3641,5,25,50,True,True,True,max,1,3,nodes & edges & globals
0.7553227543830872,3641,5,25,50,True,True,True,mean,1,3,nodes & edges & globals
0.7538594007492065,3641,5,25,50,True,True,True,sum,1,3,nodes & edges & globals
0.7855093479156494,4381,10,25,50,True,True,True,max,1,3,nodes & edges & globals
0.7996556758880615,4381,10,25,50,True,True,True,mean,1,3,nodes & edges & globals
0.7855093479156494,4381,10,25,50,True,True,True,sum,1,3,nodes & edges & globals
0.7980775237083435,6011,20,25,50,True,True,True,max,1,3,nodes & edges & globals
0.7980775237083435,6011,20,25,50,True,True,True,mean,1,3,nodes & edges & globals
0.7886945009231567,6011,20,25,50,True,True,True,sum,1,3,nodes & edges & globals
0.7619799375534058,5391,5,25,100,True,True,True,max,1,3,nodes & edges & globals
0.7619799375534058,5391,5,25,100,True,True,True,mean,1,3,nodes & edges & globals
0.7619799375534058,5391,5,25,100,True,True,True,sum,1,3,nodes & edges & globals
0.7832424640655518,6381,10,25,100,True,True,True,max,1,3,nodes & edges & globals
0.7832424640655518,6381,10,25,100,True,True,True,mean,1,3,nodes & edges & globals
0.7832424640655518,6381,10,25,100,True,True,True,sum,1,3,nodes & edges & globals
0.7986513376235962,8511,20,25,100,True,True,True,max,1,3,nodes & edges & globals
0.7986513376235962,8511,20,25,100,True,True,True,mean,1,3,nodes & edges & globals
0.7986513376235962,8511,20,25,100,True,True,True,sum,1,3,nodes & edges & globals
0.6312769055366516,2486,5,25,25,False,False,False,max,2,0,None
0.6312769055366516,2486,5,25,25,False,False,False,mean,2,0,None
0.6312769055366516,2486,5,25,25,False,False,False,sum,2,0,None
0.6441606879234314,2696,10,25,25,False,False,False,max,2,0,None
0.6441606879234314,2696,10,25,25,False,False,False,mean,2,0,None
0.6441606879234314,2696,10,25,25,False,False,False,sum,2,0,None
0.640057384967804,3416,20,25,25,False,False,False,max,2,0,None
0.640057384967804,3416,20,25,25,False,False,False,mean,2,0,None
0.640057384967804,3416,20,25,25,False,False,False,sum,2,0,None
0.6333715915679932,4561,5,25,50,False,False,False,max,2,0,None
0.6333715915679932,4561,5,25,50,False,False,False,mean,2,0,None
0.6333715915679932,4561,5,25,50,False,False,False,sum,2,0,None
0.6071162223815918,4771,10,25,50,False,False,False,max,2,0,None
0.6071162223815918,4771,10,25,50,False,False,False,mean,2,0,None
0.6071162223815918,4771,10,25,50,False,False,False,sum,2,0,None
0.6435006856918335,5491,20,25,50,False,False,False,max,2,0,None
0.6435006856918335,5491,20,25,50,False,False,False,mean,2,0,None
0.6435006856918335,5491,20,25,50,False,False,False,sum,2,0,None
0.6180775165557861,12461,5,25,100,False,False,False,max,2,0,None
0.6180775165557861,12461,5,25,100,False,False,False,mean,2,0,None
0.6180775165557861,12461,5,25,100,False,False,False,sum,2,0,None
0.6274892091751099,12671,10,25,100,False,False,False,max,2,0,None
0.6274892091751099,12671,10,25,100,False,False,False,mean,2,0,None
0.6274892091751099,12671,10,25,100,False,False,False,sum,2,0,None
0.6338881254196167,13391,20,25,100,False,False,False,max,2,0,None
0.6338881254196167,13391,20,25,100,False,False,False,mean,2,0,None
0.6338881254196167,13391,20,25,100,False,False,False,sum,2,0,None
0.6313916444778442,2986,5,25,25,True,False,False,max,2,1,edges
0.6313916444778442,2986,5,25,25,True,False,False,mean,2,1,edges
0.6313916444778442,2986,5,25,25,True,False,False,sum,2,1,edges
0.6511908173561096,3696,10,25,25,True,False,False,max,2,1,edges
0.6511908173561096,3696,10,25,25,True,False,False,mean,2,1,edges
0.6511908173561096,3696,10,25,25,True,False,False,sum,2,1,edges
0.6633285284042358,5416,20,25,25,True,False,False,max,2,1,edges
0.6633285284042358,5416,20,25,25,True,False,False,mean,2,1,edges
0.6633285284042358,5416,20,25,25,True,False,False,sum,2,1,edges
0.6290674209594727,5061,5,25,50,True,False,False,max,2,1,edges
0.6290674209594727,5061,5,25,50,True,False,False,mean,2,1,edges
0.6290674209594727,5061,5,25,50,True,False,False,sum,2,1,edges
0.6631276607513428,5771,10,25,50,True,False,False,max,2,1,edges
0.6631276607513428,5771,10,25,50,True,False,False,mean,2,1,edges
0.6631276607513428,5771,10,25,50,True,False,False,sum,2,1,edges
0.6571879386901855,7491,20,25,50,True,False,False,max,2,1,edges
0.6571879386901855,7491,20,25,50,True,False,False,mean,2,1,edges
0.6571879386901855,7491,20,25,50,True,False,False,sum,2,1,edges
0.6508752107620239,12961,5,25,100,True,False,False,max,2,1,edges
0.6508752107620239,12961,5,25,100,True,False,False,mean,2,1,edges
0.6508752107620239,12961,5,25,100,True,False,False,sum,2,1,edges
0.6355524063110352,13671,10,25,100,True,False,False,max,2,1,edges
0.6355524063110352,13671,10,25,100,True,False,False,mean,2,1,edges
0.6355524063110352,13671,10,25,100,True,False,False,sum,2,1,edges
0.646255373954773,15391,20,25,100,True,False,False,max,2,1,edges
0.646255373954773,15391,20,25,100,True,False,False,mean,2,1,edges
0.646255373954773,15391,20,25,100,True,False,False,sum,2,1,edges
0.7260832786560059,3956,5,25,25,False,True,False,max,2,1,globals
0.7260832786560059,3956,5,25,25,False,True,False,mean,2,1,globals
0.7187374830245972,3956,5,25,25,False,True,False,sum,2,1,globals
0.7294977903366089,4411,10,25,25,False,True,False,max,2,1,globals
0.7190818786621094,4411,10,25,25,False,True,False,mean,2,1,globals
0.7190818786621094,4411,10,25,25,False,True,False,sum,2,1,globals
0.7527115941047668,5621,20,25,25,False,True,False,max,2,1,globals
0.7527115941047668,5621,20,25,25,False,True,False,mean,2,1,globals
0.7531133890151978,5621,20,25,25,False,True,False,sum,2,1,globals
0.7402869462966919,7531,5,25,50,False,True,False,max,2,1,globals
0.7402869462966919,7531,5,25,50,False,True,False,mean,2,1,globals
0.7402869462966919,7531,5,25,50,False,True,False,sum,2,1,globals
0.7434147000312805,8236,10,25,50,False,True,False,max,2,1,globals
0.7375897169113159,8236,10,25,50,False,True,False,mean,2,1,globals
0.7434147000312805,8236,10,25,50,False,True,False,sum,2,1,globals
0.7266857624053955,9946,20,25,50,False,True,False,max,2,1,globals
0.7266857624053955,9946,20,25,50,False,True,False,mean,2,1,globals
0.7266857624053955,9946,20,25,50,False,True,False,sum,2,1,globals
0.7450215220451355,18431,5,25,100,False,True,False,max,2,1,globals
0.7425251007080078,18431,5,25,100,False,True,False,mean,2,1,globals
0.7450215220451355,18431,5,25,100,False,True,False,sum,2,1,globals
0.7560975551605225,19636,10,25,100,False,True,False,max,2,1,globals
0.7494691610336304,19636,10,25,100,False,True,False,mean,2,1,globals
0.7560975551605225,19636,10,25,100,False,True,False,sum,2,1,globals
0.7597705125808716,22346,20,25,100,False,True,False,max,2,1,globals
0.7597705125808716,22346,20,25,100,False,True,False,mean,2,1,globals
0.7614347338676453,22346,20,25,100,False,True,False,sum,2,1,globals
0.7247918844223022,4581,5,25,25,True,True,False,max,2,2,edges & globals
0.7000000476837158,4581,5,25,25,True,True,False,mean,2,2,edges & globals
0.7247918844223022,4581,5,25,25,True,True,False,sum,2,2,edges & globals
0.7160115242004395,5661,10,25,25,True,True,False,max,2,2,edges & globals
0.7223242521286011,5661,10,25,25,True,True,False,mean,2,2,edges & globals
0.7160115242004395,5661,10,25,25,True,True,False,sum,2,2,edges & globals
0.7695552110671997,8121,20,25,25,True,True,False,max,2,2,edges & globals
0.7695552110671997,8121,20,25,25,True,True,False,mean,2,2,edges & globals
0.7697274088859558,8121,20,25,25,True,True,False,sum,2,2,edges & globals
0.7233285307884216,8281,5,25,50,True,True,False,max,2,2,edges & globals
0.7233285307884216,8281,5,25,50,True,True,False,mean,2,2,edges & globals
0.7233285307884216,8281,5,25,50,True,True,False,sum,2,2,edges & globals
0.7690961360931396,9736,10,25,50,True,True,False,max,2,2,edges & globals
0.7690961360931396,9736,10,25,50,True,True,False,mean,2,2,edges & globals
0.755265474319458,9736,10,25,50,True,True,False,sum,2,2,edges & globals
0.8014347553253174,12946,20,25,50,True,True,False,max,2,2,edges & globals
0.7879770398139954,12946,20,25,50,True,True,False,mean,2,2,edges & globals
0.7879770398139954,12946,20,25,50,True,True,False,sum,2,2,edges & globals
